Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
KU-55933,1030,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,4.4447842222417746,.98790737810524698,10,.02939702109247086,.7300424238942006,GDSC1
KU-55933,1030,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,3.6984236793255252,.99190003389818693,10,.17732507796886773,-.093645909994139104,GDSC1
KU-55933,1030,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,1.9928831350221259,.81519115756818161,10,.20749315611211594,-1.9758915118679754,GDSC1
Elesclomol,1031,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-1.8833179087724607,.88516012289915502,.20000000000000001,.27042671136412982,.66478212049046859,GDSC1
Elesclomol,1031,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-2.2955305683903391,.81205555276982211,.20000000000000001,.15760783393086444,.42133237510887872,GDSC1
Elesclomol,1031,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,.81426845998968456,.97750481948772938,.20000000000000001,.029788657920801036,2.2579566610996245,GDSC1
Elesclomol,1031,HEL,907053,LAML,blood,acute_myeloid_leukaemia,-4.8277269104283862,.42320975484687773,.20000000000000001,.19375483150974487,-1.0741640400104853,GDSC1
Elesclomol,1031,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,-.8698478512687321,.92351355107284672,.20000000000000001,.13816610302405774,1.2633300342781384,GDSC1
Elesclomol,1031,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,-3.1734256257546489,.69267619560311566,.20000000000000001,.081183675352591939,-.097145947185296386,GDSC1
Elesclomol,1031,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-2.5373115347602622,.781880931460747,.20000000000000001,.15859605622131276,.27853832614532381,GDSC1
Elesclomol,1031,KY821,907300,LAML,blood,leukemia,1.0385529114236665,.99042781578374206,.20000000000000001,.10169822309526737,2.3904173978593071,GDSC1
Elesclomol,1031,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-.80148246350510077,.94780365349970674,.20000000000000001,.167959915147044,1.3037061262191243,GDSC1
Elesclomol,1031,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-1.0912688604706704,.8979510530109609,.20000000000000001,.11785337990799222,1.1325604253041772,GDSC1
Elesclomol,1031,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-3.0473588578060493,.69269119092660214,.20000000000000001,.27104892160183408,-.022691847239367822,GDSC1
Elesclomol,1031,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,-2.5514389712599148,.75249799472373291,.20000000000000001,.29484477243720669,.27019476672644699,GDSC1
Elesclomol,1031,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,.054524830674861226,.99276171713938322,.20000000000000001,.038806987946146128,1.8092576975999681,GDSC1
Elesclomol,1031,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,.059947471544399764,.98107978371174465,.20000000000000001,.045510075726493342,1.8124602691566223,GDSC1
Elesclomol,1031,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-3.1369906841939188,.69204436702119299,.20000000000000001,.11210567702713761,-.075627740407815489,GDSC1
Elesclomol,1031,CMK,910566,LAML,blood,acute_myeloid_leukaemia,.079388860683814219,.98809317230702565,.20000000000000001,.052534424651545994,1.8239422096682076,GDSC1
Elesclomol,1031,CESS,910688,LAML,blood,acute_myeloid_leukaemia,.22402368573456019,.98579490081989496,.20000000000000001,.018893189776506666,1.9093624666893185,GDSC1
Elesclomol,1031,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-1.4042707362077969,.94578164751730598,.20000000000000001,.20250220457520063,.9477038344784583,GDSC1
Elesclomol,1031,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,-.16748316417604439,.97339974811353969,.20000000000000001,.0901757854799589,1.678141419246866,GDSC1
Elesclomol,1031,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-5.0656567583974459,.3815650695299232,.20000000000000001,.11615429179252008,-1.2146836469542497,GDSC1
Elesclomol,1031,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,-1.1959904412900886,.90326945450642349,.20000000000000001,.065714648172232784,1.0707126348697973,GDSC1
Elesclomol,1031,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,.5878865066242146,.97790573494758082,.20000000000000001,.039516018773660254,2.1242571552258847,GDSC1
Elesclomol,1031,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,-5.0848886477200796,.38365578419187263,.20000000000000001,.12067752243021956,-1.2260418584248589,GDSC1
Elesclomol,1031,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,.072210812114492429,.97982687759699183,.20000000000000001,.068746103597320238,1.8197029073184012,GDSC1
Elesclomol,1031,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,-.31857352683252754,.99031248621037182,.20000000000000001,.088315377178608614,1.5889085695026812,GDSC1
Elesclomol,1031,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,-1.3754335520102194,.86366329839104994,.20000000000000001,.054636110985803031,.96473486199937464,GDSC1
Afatinib,1032,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-.12822232888310742,.95316175746581933,.5,.18127832187490359,-.67321112470055589,GDSC1
Afatinib,1032,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,.62177906320790188,.96394834184374756,.5,.11725620182249129,-.15104582486123835,GDSC1
Afatinib,1032,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,1.9836471305750787,.98181492632031531,.5,.034567159495638267,.79711274555923151,GDSC1
Afatinib,1032,HEL,907053,LAML,blood,acute_myeloid_leukaemia,.15842210124200765,.96511596763708263,.5,.11565977850378925,-.47364379538366769,GDSC1
Afatinib,1032,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.6088427887354606,.98725254447433475,.5,.028432982517409798,.53616680118955262,GDSC1
Afatinib,1032,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,1.8040283859184885,.98925938838756711,.5,.025628176173203648,.67205874346080718,GDSC1
Afatinib,1032,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-.053371264790752264,.93862241018396175,.5,.28201229481078921,-.62109838366135806,GDSC1
Afatinib,1032,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,1.573221955549797,.97268276744291393,.5,.026721597908734018,.5113668964999607,GDSC1
Afatinib,1032,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,.62801521897919643,.94141075262561058,.5,.10690479932302548,-.14670409405580065,GDSC1
Afatinib,1032,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,1.2724776161330291,.96120701392728392,.5,.063496321474359643,.30198294091994465,GDSC1
Afatinib,1032,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,1.1613557253941147,.99464055038745114,.5,.019622910251316076,.22461775732391717,GDSC1
Afatinib,1032,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,1.559531257408296,.99031368216634674,.5,.023342786245728445,.50183517085857821,GDSC1
Afatinib,1032,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.5254546226036294,.98123053213596068,.5,.08409173065908182,.47811036658763556,GDSC1
Afatinib,1032,CMK,910566,LAML,blood,acute_myeloid_leukaemia,1.0881035996354049,.98946987680109388,.5,.020722338121200536,.17361822770434729,GDSC1
Afatinib,1032,CESS,910688,LAML,blood,acute_myeloid_leukaemia,1.2556953628189018,.98761123799829331,.5,.035477199439601086,.29029881549543168,GDSC1
Afatinib,1032,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,.54000551259970253,.98890755059129631,.5,.055697254235049086,-.20797813328430678,GDSC1
Afatinib,1032,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,.79354758979723172,.97464251729358287,.5,.065003124763740289,-.03145729457942853,GDSC1
Afatinib,1032,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.0052902620717505,.99020718541214436,.5,.028821210911102884,.11596199973514246,GDSC1
Afatinib,1032,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,2.1031624855952535,.98739036615526543,.5,.02307235957184469,.8803216193661475,GDSC1
Afatinib,1032,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.5145775708359377,.9781106985240986,.5,.046710483735940299,.4705375553134995,GDSC1
Afatinib,1032,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,-.69895830521448887,.89316148573070753,.5,.07750819031936422,-1.0705684167707528,GDSC1
Afatinib,1032,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,1.2055534828423788,.98412392198906784,.5,.040936745261577055,.25538908056887161,GDSC1
Afatinib,1032,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,.82481258188605089,.99343301500976766,.5,.027620692881651719,-.0096900096907744527,GDSC1
Afatinib,1032,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.0352945640858557,.97500225878670599,.5,.029662156952452834,.83307067562373149,GDSC1
Vismodegib,1033,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.9888388583689691,.95952837908416,10,.046561463220227611,-1.6120328596356952,GDSC1
Vismodegib,1033,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,4.0627982686474828,.97680475607301309,10,.079144901463867739,-.33005635652448256,GDSC1
Vismodegib,1033,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,4.9793493245933211,.98181446425634156,10,.034567252851401456,.76402309040696059,GDSC1
Vismodegib,1033,HEL,907053,LAML,blood,acute_myeloid_leukaemia,4.1523823803245214,.99032930850671352,10,.039062407113338249,-.22312054021437527,GDSC1
Vismodegib,1033,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,3.6487352433368767,.95315642399798373,10,.016317445391248998,-.82431997968849124,GDSC1
Vismodegib,1033,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,3.5090750881778261,.96106744367918506,10,.022898107058116936,-.99103115668570918,GDSC1
Vismodegib,1033,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,3.7675809589872018,.96911588305726371,10,.063584624601665182,-.68245482770882582,GDSC1
Vismodegib,1033,KY821,907300,LAML,blood,leukemia,4.070505317423958,.97645290414527763,10,.032875643507271068,-.32085651587388392,GDSC1
Vismodegib,1033,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,3.9864517944439766,.97884148850192898,10,.042907417239058207,-.42119051400525664,GDSC1
Vismodegib,1033,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,4.0996919303081123,.96028091013953332,10,.064085570360326638,-.28601669644980959,GDSC1
Vismodegib,1033,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,3.0930442684924824,.91405328525780938,10,.093874587167579099,-1.4876437197884385,GDSC1
Vismodegib,1033,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,3.4006055304179346,.92693587447095616,10,.11743776013049868,-1.1205103744477507,GDSC1
Vismodegib,1033,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,3.9649083067198574,.99274305850005962,10,.059206325074536756,-.44690679787321336,GDSC1
Vismodegib,1033,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,4.3479493944606826,.98768375192677738,10,.021746126085382952,.010326193904895465,GDSC1
Vismodegib,1033,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,3.1480669705578386,.93545367382200362,10,.18369823314690423,-1.4219635734901881,GDSC1
Vismodegib,1033,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.7753220332711916,.98417477132441267,10,.037464153035326492,-.67321437109013493,GDSC1
Vismodegib,1033,CESS,910688,LAML,blood,acute_myeloid_leukaemia,4.1682934506002685,.9863266239853119,10,.042745872433431378,-.20412762666695439,GDSC1
Vismodegib,1033,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,3.8893967110380734,.99389661295946796,10,.087132542592220114,-.53704436773851827,GDSC1
Vismodegib,1033,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,4.2266373591016642,.98425184569539992,10,.063061608104609798,-.13448298359886784,GDSC1
Vismodegib,1033,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,3.3624309762658555,.97641642156810216,10,.021328836094336313,-1.1660790253402649,GDSC1
Vismodegib,1033,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,5.0025520131341912,.98621988428096463,10,.025401558749996563,.79171994862499062,GDSC1
Vismodegib,1033,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,4.1654679847750113,.97027122839599578,10,.04830349711281174,-.20750036195253097,GDSC1
Vismodegib,1033,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,3.1050987269764878,.94946799263126924,10,.061266012936414233,-1.4732544119744524,GDSC1
Vismodegib,1033,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,4.2843776935038091,.98552683235448213,10,.024467115593954043,-.0655588219621282,GDSC1
Vismodegib,1033,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,3.8186144312031396,.99341112165500389,10,.1055947394456961,-.62153659222724034,GDSC1
Vismodegib,1033,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,4.7361010727985562,.9689105886815681,10,.026936837683716103,.47365965558878781,GDSC1
PLX-4720,1036,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,3.0253860463393294,.96129649958906582,10,.22249339670652735,-.46646113542891926,GDSC1
PLX-4720,1036,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,4.7784535992236501,.98888713284317986,10,.11598991022923995,.87679251406204284,GDSC1
PLX-4720,1036,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,4.3787875672715835,.96999891905910784,10,.033344996257360482,.57055625116738062,GDSC1
PLX-4720,1036,HEL,907053,LAML,blood,acute_myeloid_leukaemia,3.1452420209126224,.96473647890801661,10,.054636841041539042,-.37462384427948031,GDSC1
PLX-4720,1036,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,2.5251813331545661,.90488747213130183,10,.17108297254998522,-.84973319210039988,GDSC1
PLX-4720,1036,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,3.0590619540779311,.93941694765980954,10,.099709606111950705,-.44065763122546048,GDSC1
PLX-4720,1036,KY821,907300,LAML,blood,leukemia,2.9873121361942756,.93416661482046859,10,.23524064184072754,-.49563452276849385,GDSC1
PLX-4720,1036,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.6162302117440666,.9171086603633003,10,.21168862153912493,-.77996877358373573,GDSC1
PLX-4720,1036,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,2.7388300055608576,.89214625996459218,10,.18319108634590919,-.68602908472217883,GDSC1
PLX-4720,1036,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,4.9666849985693009,.97953754690254069,10,.14823164179424841,1.0210211341764444,GDSC1
PLX-4720,1036,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,4.7552366269827164,.97329719850404284,10,.098691403868905805,.85900296417193522,GDSC1
PLX-4720,1036,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,3.8736698144331148,.99162817042879858,10,.068481957259355283,.18351967416462378,GDSC1
PLX-4720,1036,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,3.7564064343016104,.97591534586335071,10,.016010632218699174,.09366890768723915,GDSC1
PLX-4720,1036,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,2.3494150965973075,.87936604878525482,10,.20232596537313413,-.98441062556517223,GDSC1
PLX-4720,1036,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.3339870390363,.97216070608528904,10,.10166245102130597,-.23000167384415912,GDSC1
PLX-4720,1036,CESS,910688,LAML,blood,acute_myeloid_leukaemia,3.4140226634723669,.96739794584501615,10,.03097994567335827,-.16867594544530085,GDSC1
PLX-4720,1036,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,3.4398858821046505,.98699468978469063,10,.084834360612166357,-.14885876112845098,GDSC1
PLX-4720,1036,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,4.459069925503564,.98783631856714105,10,.065480360402359147,.63207103450098356,GDSC1
PLX-4720,1036,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,3.3127386258827323,.97480523531550589,10,.011082531071239191,-.24628285392045535,GDSC1
PLX-4720,1036,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.7906865276190134,.98326689844491644,10,.048927833137969438,.8861657556601763,GDSC1
PLX-4720,1036,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,3.7551665600102742,.95760898663075222,10,.083239753834650126,.092718878315006928,GDSC1
PLX-4720,1036,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,1.6520916693254908,.82436406812122431,10,.071861725379264205,-1.5187210330661784,GDSC1
PLX-4720,1036,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,4.4451635019233713,.98791253429382397,10,.028368448586405734,.62141551002063655,GDSC1
PLX-4720,1036,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,3.7099746838935221,.99205864375893205,10,.12387869883872811,.058091489073049819,GDSC1
PLX-4720,1036,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.3474946774775058,.8479323071255378,10,.20352553879223778,-.98588210907245721,GDSC1
BX795,1037,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.0035491115216884,.94282107290629669,5,.069691242183930635,.12453822598107582,GDSC1
BX795,1037,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,.97474128946273597,.81822842501384896,5,.12093064598160205,-.72425580989102289,GDSC1
BX795,1037,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,1.5779844682791384,.85722291618125213,5,.067063233301594999,-.22656401422099715,GDSC1
BX795,1037,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.258080722640925,.95554666841470093,5,.15288589603621716,.33453362923000707,GDSC1
BX795,1037,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.0845030536546976,.83237700966825701,5,.061609066806354841,-.63369941168393562,GDSC1
BX795,1037,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,1.2205996020132399,.84652422028797947,5,.10371172426705148,-.52141611049526126,GDSC1
BX795,1037,KY821,907300,LAML,blood,leukemia,1.4583479017965033,.86963403121418681,5,.098117088842800834,-.32526738906456215,GDSC1
BX795,1037,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.3805511677450122,.94589712321011898,5,.035205600113558902,.43557502991348074,GDSC1
BX795,1037,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-1.2952492469802479,.4801643310086734,5,.11521438445335103,-2.5970588616435832,GDSC1
BX795,1037,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-.70619980219556655,.56801885380898876,5,.078829783763962477,-2.1110772770883686,GDSC1
BX795,1037,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,1.5617997647877098,.84673285258174769,5,.12844632834465639,-.23991682851860829,GDSC1
BX795,1037,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.1294385723405198,.96022089483280748,5,.15647546981820504,.22840040629414063,GDSC1
BX795,1037,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,3.8555208858876866,.99023907468379968,5,.023277660692861035,1.6524645918006902,GDSC1
BX795,1037,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.1467524218692471,.82916217285366223,5,.091642321498458482,-.58234201398105523,GDSC1
BX795,1037,CMK,910566,LAML,blood,acute_myeloid_leukaemia,1.1367674455799208,.86054542908696763,5,.05197908776734541,-.59057988712022236,GDSC1
BX795,1037,CESS,910688,LAML,blood,acute_myeloid_leukaemia,3.6602192180306572,.98902901760962236,5,.029953142499253689,1.4913354797171885,GDSC1
BX795,1037,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,.55157295766963421,.79444446085141518,5,.16339403296888724,-1.0733810289014092,GDSC1
BX795,1037,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.5256849044432466,.95408565520619071,5,.071198172841196422,.55531425377236965,GDSC1
BX795,1037,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,.72626293343300574,.81108325543572724,5,.066670353443212454,-.92925711540136702,GDSC1
BX795,1037,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.3157183991526846,.98629969415663665,5,.025140632048189178,2.0321398782898306,GDSC1
BX795,1037,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,-1.7425461230493062,.41009828967259565,5,.084594816434163472,-2.9660907765757796,GDSC1
BX795,1037,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,.34717963178838263,.74187597840361008,5,.055042267601561619,-1.2420110026052127,GDSC1
BX795,1037,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,.94458045731932216,.82228757164471888,5,.091281784210427569,-.74913930503109216,GDSC1
BX795,1037,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,.38778860371107143,.7688447183167767,5,.065481925329955781,-1.2085075120292046,GDSC1
BX795,1037,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,.91226100770082241,.77473942695577769,5,.094974062788852356,-.77580371746134624,GDSC1
NU7441,1038,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.5563412961442891,.96748522200146314,2,.041539089236590492,-.74822625781217633,GDSC1
NU7441,1038,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,.46306305172876994,.86275359215827496,2,.11421752041295999,-1.9566963934515942,GDSC1
NU7441,1038,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,3.2699134758533774,.98021482301642315,2,.033375100559245287,1.1458943057485229,GDSC1
NU7441,1038,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.5494575127595218,.99041303304814643,2,.099649879755099299,.34952840357352832,GDSC1
NU7441,1038,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.4776817112085565,.94190401149757896,2,.12307293257665279,-.83517371127352658,GDSC1
NU7441,1038,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,1.0184981750305642,.91168011663067849,2,.11833550755343832,-1.3427385449129885,GDSC1
NU7441,1038,KY821,907300,LAML,blood,leukemia,.89254098342396937,.90066628466172194,2,.059559176869594443,-1.4819670580596653,GDSC1
NU7441,1038,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.6861121171311897,.98487044893757081,2,.035212668164573198,.50058144896644019,GDSC1
NU7441,1038,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,1.3714167742041847,.90859651031043409,2,.15243229802822353,-.95263512010640905,GDSC1
NU7441,1038,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,1.1829234824589421,.89443878791733988,2,.13699042134705888,-1.1609887711609697,GDSC1
NU7441,1038,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,1.4445865234365514,.90735866019194811,2,.10556908114552868,-.87175593200291523,GDSC1
NU7441,1038,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.449287631767374,.99373916170229681,2,.039921214139387401,.2388042486862412,GDSC1
NU7441,1038,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,1.6625240351594739,.9593031482980614,2,.020141826444939892,-.63085570765653309,GDSC1
NU7441,1038,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.3697932214233883,.92579299904347501,2,.16714435759670324,-.95442973648997731,GDSC1
NU7441,1038,CMK,910566,LAML,blood,acute_myeloid_leukaemia,1.9186755749929998,.97821678613764851,2,.076126453049052314,-.34771508204904455,GDSC1
NU7441,1038,CESS,910688,LAML,blood,acute_myeloid_leukaemia,2.3313050493345888,.98213085371345965,2,.040034078236366968,.10839057940860826,GDSC1
NU7441,1038,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,2.1831319502025806,.99280224396024819,2,.044979970224679491,-.05539459250057964,GDSC1
NU7441,1038,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,1.2756822733338125,.93633295567053842,2,.11103847794744683,-1.0584565666074701,GDSC1
NU7441,1038,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.2116115653809119,.95283032952313396,2,.020576430620900157,-1.1292780043575179,GDSC1
NU7441,1038,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,2.6243179247007959,.97236491616996523,2,.026348340828267154,.43227638894211934,GDSC1
NU7441,1038,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,2.4013868837915919,.96597169766887614,2,.025393329745318785,.18585649846875668,GDSC1
NU7441,1038,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,.56598849747481428,.88182876894474482,2,.037474059549363267,-1.8429263371856652,GDSC1
NU7441,1038,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,2.3975757200997534,.98032458729554994,2,.15091359880304056,.18164377629382455,GDSC1
NU7441,1038,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,1.8055720515587905,.98691456983200188,2,.043269988463224822,-.47273561639518175,GDSC1
NU7441,1038,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,.27417970311670864,.8042656642161945,2,.15778473163111817,-2.1654811992256047,GDSC1
SL0101,1039,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,3.6841249988871771,.9834091996920733,10,.13825344231935047,-.65030700435924238,GDSC1
SL0101,1039,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,4.1830146616469799,.97946154945441033,10,.10044945870737614,-.073591276229125022,GDSC1
SL0101,1039,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,4.9470097852297306,.98131114336905867,10,.036563345642330131,.80958598093729939,GDSC1
SL0101,1039,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.8020728244805642,.94718121332887018,10,.091462534038190435,-1.6699580414194761,GDSC1
SL0101,1039,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,3.5808741322021835,.96370641293473036,10,.23173355593900791,-.76966485681683316,GDSC1
SL0101,1039,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,2.8494613043412302,.92696545179539136,10,.20694303704791367,-1.6151770272837278,GDSC1
SL0101,1039,KY821,907300,LAML,blood,leukemia,2.6927381632378395,.91511014082204722,10,.26140228879313698,-1.7963487515810059,GDSC1
SL0101,1039,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,3.9040436826918601,.97688898931063761,10,.22115282239795273,-.39608132415929187,GDSC1
SL0101,1039,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,2.3936034344499433,.86495151936867254,10,.23028822988357159,-2.1421480651357885,GDSC1
SL0101,1039,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,3.7081129485637176,.94498843029330692,10,.2191127036094076,-.62257696924982509,GDSC1
SL0101,1039,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,3.6290961221395062,.93785309107078874,10,.11295909745349449,-.71392030623877101,GDSC1
SL0101,1039,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,4.1517415404261611,.99459498849965899,10,.054298792910809933,-.10974295910023212,GDSC1
SL0101,1039,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,4.5550580787406485,.99031136645537687,10,.02550534239305911,.35649037548971707,GDSC1
SL0101,1039,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,4.0472539769244165,.97078873850988989,10,.13943557702304793,-.23053043128817224,GDSC1
SL0101,1039,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.8623235928266788,.98588025835544135,10,.15875413880003042,-.44430968766386159,GDSC1
